time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
55140,0.34753283865971368,0.3471708987079134,0.3460837539176907,0.34426735501822597,0.34171469784340536,0.3384154139498266,0.33435514001860822,0.32951459586026971,0.32386825836916677,0.31738244997651383,0.31001254307383064,0.30169877272478279,0.29235975602842657,0.28188202751329561,0.27010219844949601,0.25677432344398865,0.24150432678385694,0.22359964095612814,0.20164734290884273,0.17181231289687232,0.10443931808891202
55200,0.34714877853415749,0.3467874097484579,0.34570197905383271,0.34388843903954408,0.341339788872774,0.33804566528774549,0.33399171255341314,0.32915866129457033,0.3235210036002924,0.31704508310598506,0.30968630173946377,0.30138493580603715,0.29205966037812031,0.28159709242677072,0.26983396252691122,0.25652450225894669,0.24127490737055532,0.22339304445879055,0.20146670637117373,0.17166167630403179,0.10426270605138245
55260,0.34676587294006278,0.34640507373027191,0.34532135236059824,0.34351066328006302,0.34096600898822987,0.33767703139485894,0.33362938235263384,0.32880380329335929,0.32317480148895317,0.31670874176072777,0.30936105554602072,0.30107206035436151,0.2917604891818853,0.2813130413812393,0.26956656676877394,0.25627547386552629,0.2410462299886815,0.22318713649453945,0.20128670505775226,0.17151163866086785,0.10408693746117002
55320,0.3463841172395547,0.3460238860200206,0.34494186921825593,0.34313402314266983,0.34059335362420895,0.33730950774596147,0.33326814494007018,0.32845001743787411,0.3228296476819788,0.31637342166095506,0.30903680029440156,0.30076014225797115,0.29146223842089852,0.28102987045497807,0.2693000073521154,0.25602723453674053,0.24081829099573426,0.22298191347421384,0.20110733534749375,0.17136219601500574,0.10391200755332911
55380,0.34600350681529296,0.34564384200489573,0.34456352502757814,0.34275851405071711,0.34022181823556225,0.33694308983620186,0.33290799585980718,0.32809729932956549,0.32248553784634248,0.31603911854696271,0.3087135318055475,0.30044917742511323,0.2911649040964106,0.28074757574645653,0.26903428047439837,0.25577978056646061,0.24059108677080637,0.22277737183153865,0.20092859364463839,0.17121334444480524,0.103737911586418
55440,0.34562403707038697,0.34526493709253103,0.34418631520975579,0.3423841314479385,0.33985139829747113,0.33657777318099757,0.33254893067612995,0.3277456445900116,0.32214246766907439,0.31570582817904241,0.30839124592035316,0.30013916178397737,0.29086848222965378,0.28046615337424191,0.26876938235341702,0.25553310826930808,0.24036461371446657,0.22257350802299128,0.20075047637859267,0.17106508005916615,0.10356464484252086
55500,0.3452457034283114,0.34488716671091757,0.34381023520631382,0.34201087079836412,0.33948208930536272,0.3362135533159506,0.33219094497343882,0.32739504886083326,0.32180043285717624,0.31537354633739512,0.30806993849957864,0.29983009128260601,0.29057296886174983,0.2801855994769033,0.26850530922719629,0.25528721398054749,0.24013886824864183,0.22237031852766795,0.20057298000377144,0.17091739899733357,0.10339220262726649
55560,0.34486850133282171,0.34451052630831952,0.34343528047902716,0.34163872758623615,0.33911388677482551,0.3358504257967625,0.33183403435616443,0.32704550780360847,0.32145942913753572,0.31504226882204484,0.30774960542376195,0.29952196188880537,0.29027836005361851,0.27990591021291666,0.26824205735389206,0.25504209405597911,0.23991384681649963,0.22216779984715043,0.20039610099943964,0.1707702974287027,0.10322058026984415
55620,0.34449242624787035,0.34413501135319002,0.3430614465098365,0.34126769731592471,0.3387467862415251,0.33548838619915045,0.33147819444868348,0.32669701709978793,0.32111945225684085,0.3147119914527523,0.30743024259313195,0.29921476959005622,0.28998465188588585,0.27962708176056994,0.26797962301169082,0.25479774487183188,0.23968954588233052,0.22196594850537285,0.20021983586955441,0.17062377155262334,0.10304977312301605
55680,0.34411747365752277,0.34376061733408736,0.34268872880076445,0.34089777551184414,0.33838078326112037,0.33512743011876317,0.33112342089523439,0.3263495724506103,0.32078049798149527,0.31438271006892926,0.30711184592752072,0.29890851039342498,0.28969184045879298,0.2793491103178678,0.26771800249871003,0.25455416282465637,0.23946596193143074,0.22176476104848866,0.20004418114260725,0.17047781759820405,0.10287977656312711
55740,0.34374363906587385,0.34338733975959168,0.34231712287383204,0.34052895771836933,0.33801587340917993,0.33476755317109702,0.33076970935983335,0.3260031695770178,0.32044256209753297,0.3140544205295524,0.30679441136627689,0.29860318032547506,0.28939992189210467,0.27907199210243727,0.26745719213289826,0.2543113443312181,0.23924309146998518,0.22156423404473788,0.19986913337146617,0.17033243182411603,0.10271058599011158
55800,0.34337091799696473,0.34301517415822119,0.34194662427097527,0.34016123949975241,0.33765205228109851,0.33440875099141248,0.3304170555261905,0.32565780421957213,0.32010564041053374,0.31372711871307796,0.30647793486817881,0.2982987754321782,0.28910889232501852,0.27879572335143304,0.26719718825193595,0.25406928582839078,0.23902093102495017,0.22136436408431429,0.19969468913321839,0.17018761051839693,0.1025421968274968
55860,0.3429993059946998,0.34264411607834966,0.34157722855396233,0.33979461644003961,0.3372893154920138,0.3340510192346508,0.33006545509762619,0.32531347213837053,0.31976972874553861,0.31340080051735636,0.30616241241134795,0.29799529177882622,0.28881874791607398,0.27852030032144315,0.26693798721313589,0.2538279837730501,0.23879947714393704,0.22116514777923324,0.19952084502901291,0.17004334999825438,0.10237460452240403
55920,0.34262879862276346,0.34227416108812314,0.34120893130431035,0.33942908414298817,0.33692765867672353,0.33369435357535099,0.32971490379698792,0.32497016911296195,0.31943482294696551,0.31307546185954704,0.3058478399931624,0.29769272544994291,0.28852948484306179,0.2782457192883947,0.26667958539334413,0.25358743464196737,0.23857872639509528,0.22096658176319922,0.19934759768390328,0.16989964660986945,0.10220780454554644
55980,0.34225939146453815,0.34190530477537751,0.34084172812320307,0.33906463823198413,0.33656707748960274,0.33333874970756683,0.32936539736656717,0.32462789094226374,0.31910091887852526,0.31275109867603357,0.30553421363017091,0.29739107254919583,0.2882410993029334,0.27797197654746014,0.2664219791888412,0.25334763493170354,0.23835867536699631,0.2207686626914741,0.19917494374669095,0.16975649672819995,0.10204179239122435
56040,0.34189108012302155,0.34153754274755632,0.34047561463140841,0.33870127434995939,0.33620756760452125,0.33298420334478424,0.3290169315680162,0.32428663344447822,0.31876801242313779,0.31242770692233879,0.30522152935800667,0.29709032919930894,0.28795358751171091,0.27769906841296327,0.26616516501524295,0.25310858115850338,0.23813932066851745,0.22057138724074532,0.19900287988976856,0.16961389675678379,0.10187656357731763
56100,0.34152386022074471,0.34117087063162854,0.34011058646919634,0.33833898815931018,0.33584912471476142,0.33263071021983898,0.32866950218226593,0.32394639245700962,0.31843609948284823,0.31210528257304038,0.30490978323130163,0.29679049154197468,0.28766694570439677,0.27742699121828557,0.26590913930740251,0.25287026985818989,0.23792065892872583,0.22037475210899446,0.19883140280896353,0.16947184312754235,0.10171211364527549
56160,0.34115772739969008,0.34080528407400656,0.33974663929625704,0.33797777534181445,0.33549174453293612,0.33227826608483435,0.32832310500944295,0.32360716383638144,0.31810517597874377,0.31178382162168661,0.30459897132360109,0.2964915557377667,0.28738117013488401,0.27715574131577314,0.26565389851931165,0.252632697586059,0.23770268679676296,0.2201787540153661,0.1986605092233821,0.16933033230058375,0.10154843816010345
56220,0.3407926773212101,0.34044077874046497,0.33938376879161919,0.33761763159855068,0.33513542279090713,0.33192686671105931,0.3279777358687877,0.3232689434581536,0.31777523785087025,0.31146332008071215,0.30428908972727797,0.29619351796605292,0.28709625707586667,0.27688531507664316,0.26539943912400277,0.25239586091677413,0.23748540094172918,0.21998338970003692,0.19849019587525368,0.16918936076400637,0.10138553271034786
56280,0.34042870566594563,0.34007735031605879,0.33902197065356876,0.33725855264981636,0.33478015523970328,0.33157650788890686,0.32763339059857244,0.32293172721684016,0.3174462810581492,0.31114377398135407,0.30398013455344802,0.29589637442490818,0.28681220281875003,0.27661570889089115,0.26514575761345077,0.2521597564442617,0.23726879805256859,0.2197886559240852,0.19832045952977531,0.16904892503370228,0.10122339290807769
56340,0.34006580813374498,0.33971499450504272,0.33866124059956759,0.33690053423504646,0.33442593764943934,0.33122718542779223,0.32729006505601926,0.32259551102582723,0.31711830157829513,0.31082517937356846,0.3036721019318846,0.29560012133102792,0.28652900367356177,0.27634691916719811,0.26489285049847577,0.25192438078160595,0.23705287483795429,0.21959454946936038,0.19815129697495668,0.16890902165316105,0.10106201438886388
56400,0.33970398044358302,0.33935370703078999,0.33830157436617275,0.33654357211273295,0.3340727658092349,0.33087889515607211,0.32694775511721885,0.32226029081729096,0.31679129540773293,0.31050753232594674,0.30336498801093409,0.29530475491964131,0.28624665596886251,0.27607894233283792,0.26464071430864516,0.25168973056094501,0.23683762802617356,0.21940106713835339,0.19798270502146548,0.16876964719327359,0.10090139281175613
56460,0.33934321833348052,0.33899348363571175,0.33794296770895565,0.33618766206034373,0.3337206355271336,0.33053163292096327,0.32660645667704913,0.32192606254211581,0.31646525856151558,0.3101908289256326,0.30305878895743144,0.2950102714444251,0.28596515605165734,0.27581177483358515,0.26438934559217686,0.25145580243336624,0.23662305436501382,0.2192082057540668,0.19781468050247317,0.16863079825213617,0.1007415238592573
56520,0.33898351756042377,0.33863432008117683,0.33758541640242185,0.33583279987424219,0.33336954263002255,0.33018539458846197,0.32626616564909411,0.32159282216981305,0.31614018707324187,0.30987506527823866,0.30275350095661557,0.29471666717741751,0.28568450028730696,0.27554541313362285,0.26413874091584189,0.25122259306880268,0.23640915062164844,0.2190159621598857,0.19764722027350096,0.16849247145485491,0.10058240323729538
56580,0.33862487390028456,0.33827621214743164,0.33722891623993068,0.33547898136960713,0.33301948296355172,0.32984017604326338,0.32592687796556308,0.32126056568843964,0.31581607699497483,0.30956023750776412,0.30244912021204567,0.29442393840893233,0.28540468505943933,0.27527985371545055,0.26388889686486783,0.25099009915592918,0.23619591358252309,0.21882433321944875,0.19748032121226647,0.16835466345335023,0.10042402667519308
56640,0.33826728314774002,0.33791915563351993,0.33687346303361537,0.33512620238035268,0.33267045239205417,0.32949597318868118,0.32558858957721015,0.32092928910451701,0.31549292439715965,0.30924634175651189,0.30214564294551699,0.2941320814474731,0.28512570676986154,0.27501509307979283,0.26363981004284226,0.25075831740205895,0.2359833400532424,0.21863331581651965,0.19731398021853064,0.16821737092616196,0.10026638992563519
56700,0.33791074111619329,0.33756314635720341,0.33651905261430348,0.33477445875904832,0.33232244679846595,0.32915278194656772,0.32525129645325368,0.32059898844295048,0.31517072536854274,0.30893337418500622,0.30184306539697742,0.29384109261964786,0.28484756183847182,0.27475112774550781,0.26339147707161659,0.25052724453304054,0.23577142685845678,0.21844290685485901,0.19714819421394517,0.16808059057825453,0.10010948876463351
56760,0.3375552436376939,0.33720818015488235,0.33616568083143722,0.33442374637683975,0.33197546208424661,0.32881059825723397,0.32491499458129647,0.32026965974694854,0.31484947601608998,0.30862133097191069,0.30154138382444401,0.29355096827008387,0.28457024670317183,0.27448795424949585,0.26314389459120974,0.25029687729315503,0.23556017084174974,0.21825310325809652,0.19698296014190042,0.16794431914082264,0.099953318991489765
56820,0.33720078656285873,0.33685425288151621,0.33581334355299447,0.33407406112336929,0.3316294941692996,0.32846941807936986,0.3245796799672454,0.31994129907794244,0.31452917246490608,0.30831020831394629,0.30124059450391966,0.29326170476134261,0.28429375781977917,0.27422556914660878,0.26289705925971274,0.25006721244501329,0.23534956886552533,0.21806390196960362,0.19681827496737375,0.16780855337109737,0.099797876428756205
56880,0.33684736576079294,0.33650136041054496,0.33546203666540952,0.333725398906697,0.33128453899189325,0.3281292373899653,0.32424534863523219,0.31961390251550625,0.31420981085815386,0.30800000242580972,0.30094069372931032,0.29297329847383485,0.28401809166194014,0.27396396900955905,0.26265096775319297,0.24983824676945388,0.23513961781089623,0.21787529995236651,0.19665413567677839,0.16767329005215262,0.099643156922194082
56940,0.33649497711901155,0.33614949863381016,0.33511175607349475,0.33337775565322181,0.33094059250858182,0.32779005218423063,0.32391199662753378,0.31928746615727693,0.31389138735697347,0.30769070954009187,0.30064167781234202,0.29268574580573631,0.28374324472104256,0.27370315042882931,0.26240561676559904,0.249609977065441,0.23493031457757182,0.21768729418885963,0.19649053927781282,0.16753852599271218,0.099489156340730078
57000,0.33614361654336067,0.33579866346147663,0.33476249770036171,0.33303112730760298,0.33059765069412678,0.32745185847551794,0.32357962000449308,0.31896198611887461,0.31357389814040221,0.30738232590719661,0.30034354308247863,0.29239904317290333,0.28346921350612925,0.27344311001258226,0.26216100300866585,0.24938240014996274,0.23472165608374687,0.21749988168091938,0.19632748279931056,0.16740425802695708,0.099335870576410704
57060,0.33579327995793956,0.33544885082195419,0.33441425748734321,0.33268550983268175,0.33025570954141836,0.32711465229524234,0.32324821484444016,0.31863745853382325,0.31325733940529443,0.3070748477952599,0.30004628588683929,0.29211318700878852,0.28319599454381111,0.27318384438657056,0.2619171232118197,0.24915551285792986,0.2345136392659905,0.21731305944961865,0.19616496329109079,0.16727048301433362,0.099183295544354608
57120,0.33544396330502274,0.33510005666181986,0.33406703139391514,0.33234089920940335,0.32991476506139727,0.32677842969280363,0.32291777724361337,0.31831387955347129,0.31294170736624188,0.30676827149006897,0.29974990259011647,0.29182817376435738,0.28292358437818121,0.27292535019404718,0.2616739741220841,0.2489293120420745,0.23430626107913541,0.21712682453514134,0.1960029778238091,0.16713719783936187,0.099031427182703038
57180,0.33509566254498191,0.33475227694573984,0.33372081539761878,0.33199729143673895,0.329574813282977,0.32644318673550804,0.32258830331608096,0.31799124534691303,0.31262699825549367,0.3064625932949816,0.29945438957449427,0.29154399990800417,0.28265197957072846,0.27266762409567608,0.26143155250398548,0.24870379457284969,0.23409951849616759,0.21694117399665769,0.19584152348880909,0.16700439941144476,0.098880261452568299
57240,0.33474837365620891,0.33440550765639238,0.33337560549398326,0.33165468253160846,0.32923585025296576,0.3261089195084903,0.32225978919366272,0.31766955210090958,0.3123132083228774,0.30615780953084609,0.29915974323956657,0.29126066192546884,0.2823811767002517,0.2724106627694427,0.26118985513945941,0.24847895733832864,0.23389340850811646,0.21675610491219985,0.19568059739797455,0.16687208466467773,0.098729794337980445
57300,0.33440209263503834,0.33405974479439032,0.33303139769644818,0.33131306852880266,0.32889787203598903,0.32577562411463595,0.32193223102585211,0.31734879601981053,0.31200033383571962,0.30585391653592109,0.29886596000225579,0.29097815631975388,0.2821111723627745,0.27215446291056544,0.26094887882775702,0.24825479724410493,0.23368792812394512,0.216571614378538,0.195520196683582,0.16674025055765898,0.098580021845832033
57360,0.33405681549567046,0.33371498437820418,0.33268818803628691,0.33097244548090637,0.32856087471441253,0.32544329667450383,0.32160562497973827,0.31702897332547564,0.31168837107876712,0.30555091066579565,0.29857303629673182,0.29069647961104134,0.28184196317145938,0.27189902123140658,0.26070862038535159,0.24803131121319238,0.23348307437044138,0.21638769951105691,0.19536031849815402,0.16660889407330051,0.098430940005821158
57420,0.33371253827009462,0.33337122244408535,0.3323459725625294,0.33063280945822177,0.32822485438826499,0.32511193332624894,0.32127996723992858,0.31671008025719688,0.3113773163541082,0.30524878829330976,0.29828096857433101,0.29041562833661022,0.28157354575652316,0.2716443344613842,0.26046907664584562,0.24780849618592596,0.23327884429210877,0.21620435744363303,0.19520096001431306,0.16647801221863953,0.098282544870392757
57480,0.33336925700801279,0.33302845504598966,0.33200474734188579,0.33029415654869121,0.32788980717516153,0.32478153022554523,0.3209552540084713,0.31639211307162057,0.31106716598109418,0.30494754580847488,0.29798975330347566,0.29013559905075403,0.28130591676515182,0.27139039934688391,0.26023024445987836,0.24758634911986235,0.23307523495105831,0.21602158532851196,0.19504211842463604,0.16634760202465085,0.098134832514678194
57540,0.33302696777676311,0.33268667825550119,0.33166450845867018,0.32995648285782136,0.32755572921022685,0.32445208354550925,0.32063148150477871,0.31607506804266994,0.31075791629626132,0.30464717961839488,0.29769938696959347,0.28985638832469857,0.28103907286141605,0.27113721265117113,0.25999212069503302,0.24736486698968138,0.23287224342690035,0.2158393803361866,0.19488379094150929,0.16621766054605977,0.097987799036433218
57600,0.33268566666124416,0.33234588816175592,0.3313252520147244,0.32961978450860674,0.32722261664601932,0.32412358947662306,0.32030864596554981,0.31575894146146782,0.31044956365325271,0.3043476861471871,0.2974098660750375,0.2895779927465203,0.28077301072618704,0.27088477115430326,0.25975470223574498,0.24714404678708751,0.23266986681663715,0.21565773965527552,0.19472597479698447,0.16608818486115581,0.097841440555974213
57660,0.33234534976383889,0.33200608087136646,0.33098697412934242,0.32928405764145385,0.32689046565245455,0.32379604422665859,0.3199867436446942,0.31544372963625933,0.31014210442274059,0.30404906183590374,0.29712118713900615,0.28930040892106423,0.28050772705705229,0.27063307165304262,0.25951798598320996,0.24692388552071176,0.23246810223455558,0.21547666049240216,0.1945686672426348,0.16595917207160704,0.097695753216113068
57720,0.33200601320433937,0.33166725250834594,0.33064967093919445,0.32894929841410564,0.32655927241672977,0.32346944402060107,0.31966577081325537,0.31512942889233536,0.30983553499234889,0.30375130314245347,0.29683334669746353,0.28902363346986293,0.28024321856823198,0.27038211096076931,0.25928196885529242,0.24670438021601399,0.23226694681212032,0.21529614007207429,0.19441186554941214,0.16583061930227541,0.097550733179937121
57780,0.3316676531198714,0.33132939921403332,0.3303133385982519,0.32861550300156589,0.3262290331432483,0.32314378510057346,0.31934572375933479,0.31481603557195592,0.30952985176657594,0.30345440654152306,0.29654634130306001,0.28874766303105509,0.27997948199049522,0.27013188590739468,0.25904664778643438,0.24648552791518544,0.23206639769786766,0.21511617563656399,0.19425556700750465,0.16570252370103106,0.097406376639706582
57840,0.33133026566481943,0.33099251714701777,0.32997797327771206,0.32828266759602415,0.32589974405354405,0.32281906372576091,0.31902659878801587,0.3145035460342735,0.3092250511667175,0.30315836852449973,0.29626016752505308,0.28847249425930466,0.27971651407107712,0.2698823933392745,0.25881201972756485,0.24626732567705187,0.23186645205729947,0.21493676444578846,0.19409976892619521,0.16557488243857318,0.097262679802658583
57900,0.33099384701075185,0.33065660248306417,0.3296435711659233,0.32795078840678071,0.32557140138620649,0.32249527617233537,0.31870839222128844,0.31419195665525734,0.30892112963078983,0.30286318559939335,0.29597482194922825,0.28819812382572035,0.27945431157359552,0.26963363011912328,0.25857808164600898,0.2460497705769768,0.23166710707277777,0.21475790377719092,0.19394446863372033,0.16544769270824775,0.097119638900970542
57960,0.33065839334634628,0.33032165141503855,0.32931012846831059,0.32761986166017187,0.32524400139680576,0.32217241873338054,0.31839110039797319,0.31388126382761727,0.30861808361345339,0.30256885429075886,0.29569030117782058,0.28792454841777515,0.27919287127796849,0.26938559312592797,0.25834483052539803,0.24583285970676516,0.23146835994341958,0.21457959092562232,0.1937896634771302,0.16532095172585856,0.096977250188942182
58020,0.33032390087731556,0.32998766015283376,0.32897764140730085,0.32728988359949557,0.32491754035781811,0.32185048771881702,0.31807471967364664,0.31357146396072821,0.30831590958593641,0.30227537113961922,0.29540660182943607,0.28765176473922599,0.27893218998033181,0.26913827925486261,0.25811226336557935,0.24561659017456752,0.23127020788499239,0.21440182320322362,0.19363535082214883,0.16519465672949055,0.096835509942922157
58080,0.32999036582633334,0.32965462492329511,0.3286461062222491,0.32696085048493717,0.32459201455855163,0.32152947945532773,0.31775924642056619,0.31326255348055476,0.30801460403595882,0.30198273270338849,0.29512372053897346,0.28737976951003419,0.27867226449295673,0.26889168541720321,0.25788037718252704,0.24540095910478446,0.23107264812980993,0.21422459793930843,0.1934815280530352,0.16506880497933055,0.096694414461248768
58140,0.32965778443296045,0.32932254197014693,0.3283155191693643,0.32663275859349528,0.32426742030507183,0.32120939028628331,0.31744467702759527,0.31295452882957597,0.3077141634676564,0.30169093555579496,0.29484165395754652,0.28710855946628572,0.27841309164416822,0.26864580854024228,0.25764916900825247,0.24518596363797132,0.23087567792662844,0.21404791248024627,0.19332819257244493,0.16494339375748843,0.096553960064178421
58200,0.32932615295357126,0.32899140755391865,0.32798587652163597,0.32630560421890814,0.32394375392012781,0.32089021657166844,0.31713100790012905,0.31264738646671048,0.30741458440150549,0.30139997628680482,0.29456039875240603,0.28683813136011177,0.27815466827826324,0.26840064556720461,0.25741863589071545,0.24497160093074355,0.23067929454054339,0.21387176418934653,0.19317534180129287,0.16481842036781871,0.096414143093809926
58260,0.32899546766128041,0.3286612179518717,0.32765717456876048,0.32597938367158008,0.32362101174307889,0.32057195468800764,0.3168182354600203,0.3123411228672418,0.30711586337424723,0.30110985150254588,0.29427995160686254,0.28656848195960977,0.27789699125542955,0.26815619345716279,0.25718877489373587,0.24475786815568218,0.23048349525288667,0.21369615044674273,0.19302297317861633,0.16469388213574321,0.0962749599140066
58320,0.32866572484586953,0.32833196945792609,0.32732940961706819,0.32565409327850842,0.32329919012982078,0.32025460102829173,0.3165063561455051,0.31203573452274402,0.3068179969388129,0.3008205578252317,0.29400030922020925,0.28629960804876436,0.27764005745166459,0.26791244918495294,0.25695958309690514,0.24454476250123983,0.23028827736112406,0.21352106864927745,0.19287108416143911,0.16456977640807469,0.096136406910316802
58380,0.32833692081371452,0.32800365838258772,0.3270025779894502,0.32532972938321014,0.32297828545271284,0.31993815200190434,0.31619536641112955,0.31173121794100733,0.30652098166424879,0.30053209189308572,0.2937214683076449,0.28603150642736924,0.2773838637586945,0.26766940974109099,0.25673105759549847,0.2443322811716471,0.2300936381787535,0.21334651621038794,0.19271967222463621,0.16444610055284137,0.095998480489893123
58440,0.32800905188771295,0.32767628105287583,0.32667667602528599,0.32500628834564932,0.32265829410050467,0.31962260403454879,0.31588526272767586,0.31142756964596452,0.30622481413564179,0.30024445036026576,0.29344342560019721,0.28576417391094838,0.27712840708389402,0.26742707213168948,0.2565031955003873,0.24412042138681925,0.22989957503520356,0.21317249055999221,0.19256873486079923,0.16432285195911231,0.095861177081410578
58500,0.32768211440721162,0.32734983381225047,0.32635170008037062,0.32468376654216446,0.32233921247826375,0.31930795356817532,0.31557604158208946,0.31112478617761674,0.30592949095404492,0.29995762989678915,0.29316617784464649,0.28549760733067847,0.27687368435020598,0.26718543337837403,0.2562759939379522,0.24390918038226331,0.2297060852757323,0.21299898914437559,0.19241826958010247,0.16420002803682393,0.095724493134983518
58560,0.32735610472793425,0.32702431302054025,0.32602764652684285,0.32436216036539639,0.322021037007303,0.3189941970609082,0.31526769947740563,0.31082286409196047,0.30563500873640342,0.29967162718845736,0.29288972180344947,0.28523180353331068,0.27661969249606161,0.26694449051820068,0.25604945004999563,0.24369855540898572,0.22951316626132698,0.21282600942607802,0.19226827391017001,0.1640776262166074,0.095588425122081641
58620,0.32703101922191002,0.32669971505387058,0.32570451175311299,0.32404146622421587,0.32170376412510826,0.31868133098697332,0.31496023293267711,0.31052179996091406,0.30534136411548057,0.29938643893678146,0.2926140542546633,0.28496675938109373,0.27636642847530069,0.26670424060357339,0.25582356099365583,0.24348854373340018,0.22932081536860371,0.21265354888378191,0.19211874539594317,0.16395564394961684,0.095452969535445034
58680,0.32670685427740143,0.32637603630459194,0.32538229216379111,0.32372168054365208,0.32138739028526658,0.31836935183662618,0.3146536384829014,0.31022159037224489,0.30504855373978457,0.2991020618589077,0.29233917199187009,0.28470247175169611,0.27611388925709224,0.26646468070216167,0.25559832394132054,0.24327914263723591,0.22912902998970816,0.21248160501220045,0.19196968159954908,0.1638340787073588,0.09531812288899813
58740,0.32638360629883328,0.32605327318120864,0.32506098417961576,0.32340279976482095,0.32107191195739454,0.31805825611607969,0.31434791267894835,0.30992223192949653,0.30475657427349456,0.29881849268754318,0.29206507182410152,0.2844389375381296,0.27586207182585576,0.26622580789681877,0.25537373608054087,0.24307034941744649,0.22893780753221615,0.21231017532196667,0.19182108010016977,0.16371292798152259,0.095183881717763014
58800,0.32606127170672117,0.32573142210830713,0.32474058423738261,0.32308482034485358,0.32075732562706655,0.31774804034743265,0.31404305208748851,0.30962372125191645,0.30446542239638824,0.29853572817088203,0.29179175057576351,0.28417615364867238,0.275610973181182,0.26598761928549997,0.25514979461394632,0.24286216138611891,0.22874714541903524,0.21213925733952299,0.19167293849391201,0.16359218928381139,0.095050242577771629
58860,0.32573984693760072,0.32541047952648561,0.32442108878987341,0.32276773875682568,0.32044362779574365,0.31743870106859806,0.31373905329092083,0.30932605497438354,0.30417509480376842,0.29825376507253154,0.29151920508656171,0.28391411700679264,0.27536059033775495,0.26575011198118148,0.25492649675915918,0.24265457587038311,0.22855704108830641,0.21196884860701137,0.19152525439367823,0.16347186014577475,0.094917202045977325
58920,0.32541932844395699,0.32509044189228298,0.32410249430578525,0.32245155148968602,0.32013081498070262,0.31713023483323222,0.31343591288730166,0.30902922974733621,0.30388558820639067,0.29797260017143889,0.29124743221142668,0.2836528245510726,0.27511092032527334,0.26551328311177935,0.25470383974871014,0.24244759021232196,0.22836749199330644,0.21179894668216404,0.19137802542903776,0.16335193811864179,0.094784756720165508
58980,0.32509971269415383,0.32477130567810847,0.32378479726966014,0.32213625504818644,0.31981888371496503,0.31682263821066337,0.31313362749027296,0.30873324223670068,0.30359689933039091,0.29769223026181796,0.29097642882043961,0.2833922732351325,0.27486196018837289,0.26527712982006879,0.25448182082995363,0.24224120176888148,0.22817849560235076,0.21162954913819493,0.19123124924609913,0.16323242077315558,0.094652903218863521
59040,0.32478099617236367,0.32445306737217139,0.3234679941818146,0.3218218459528111,0.31950783054722698,0.31651590778582128,0.31283219372899157,0.30843808912381954,0.30330902491721334,0.29741265215307611,0.29070619179875834,0.28313246002755521,0.27461370698654874,0.26504164926360407,0.25426043726498387,0.24203540791178171,0.2279900493986966,0.21146065356369151,0.1910849235073831,0.16311330569940843,0.094521638181249909
59100,0.32446317537849767,0.32413572347841119,0.32315208155826958,0.32150832073970637,0.31919765204178857,0.31621004015916648,0.31253160824805815,0.30814376710538027,0.30302196172353868,0.2971338626697419,0.29043671804654347,0.28287338191181077,0.27436615779407802,0.26480683861463811,0.25403968633055118,0.24183020602742786,0.22780215088044695,0.2112922575625075,0.19093904589169641,0.16299459050667828,0.09439095826706291
59160,0.32414624682813592,0.32381927051642762,0.32283705593068085,0.3211956759606111,0.31888834477848388,0.31590503194662006,0.31223186770744688,0.30785027289334455,0.30273570652121223,0.2968558586513923,0.29016800447888497,0.28261503588618159,0.27411930969994319,0.26457269506004333,0.25381956531797856,0.24162559351682181,0.22761479756045455,0.21112435875365579,0.1907936140940063,0.16287627282326614,0.094260860156508197
59220,0.32383020705245796,0.32350370502141129,0.32252291384626924,0.32088390818278689,0.31857990535261127,0.31560087977949391,0.31193296878243487,0.30755760321487718,0.30245025609717285,0.29657863695258091,0.28990004802572883,0.28235741896368755,0.2738731598077549,0.26433921580123176,0.25360007153307879,0.24142156779547413,0.22742798696622699,0.21095695477120244,0.19064862582531591,0.16275835029633451,0.094131340550166157
59280,0.32351505259817348,0.32318902354407431,0.32220965186775141,0.32057301398894861,0.31827233037486385,0.31529758030442051,0.31163490816353229,0.30726575481227586,0.30216560725338182,0.29630219444276573,0.28963284563180403,0.28210052817201164,0.27362770523567592,0.26410639805407654,0.25338120229607181,0.24121812629331657,0.22724171663983161,0.21079004326416084,0.19050407881254033,0.16264082059174678,0.094002396168898425
59340,0.32320078002745339,0.32287522265058138,0.32189726657327083,0.32026298997719516,0.31796561647125993,0.31499513018328368,0.31133768255641225,0.30697472444290053,0.30188175680675167,0.29602652800623758,0.28936639425654997,0.28184436055342582,0.27338294311634498,0.26387423904883278,0.25316295494150248,0.24101526645461474,0.22705598413780151,0.21062362189638684,0.19035997079838354,0.16252368139390799,0.09387402375375381
