time_s,r_0.0_cm,r_0.1_cm,r_0.2_cm,r_0.3_cm,r_0.4_cm,r_0.5_cm,r_0.6_cm,r_0.7_cm,r_0.8_cm,r_0.9_cm,r_1.0_cm,r_1.1_cm,r_1.2_cm,r_1.3_cm,r_1.4_cm,r_1.5_cm,r_1.6_cm,r_1.7_cm,r_1.8_cm,r_1.9_cm,r_2.0_cm
66360,0.29249548614281723,0.29221593251812933,0.29137604829886832,0.28997209952701269,0.28799764365056779,0.28544317774999872,0.28229559613665944,0.27853739626989593,0.27414553483511578,0.26908977556732228,0.26333026756049754,0.25681390845354019,0.2494686982505761,0.24119458793128085,0.23184780502478342,0.22121201197834836,0.20893989175239525,0.19441769337787518,0.17637845842184091,0.15128705303130058,0.082202649828705995
66420,0.29226429770966916,0.29198509049030558,0.29114624593113997,0.28974403145728994,0.28777200699521349,0.28522067347360724,0.28207693083809443,0.27832328456569899,0.27393670258504443,0.26888696429010711,0.26313424055833956,0.25662545945179743,0.2492886638628293,0.24102386618829569,0.23168738404155553,0.22106301674627196,0.20880366601648301,0.19429595803543737,0.17627367652231002,0.1512032585130037,0.082053914159551572
66480,0.2920337039958889,0.29175484201601498,0.290917033624013,0.28951654763464518,0.28754694643951839,0.28499873474603921,0.28185881795771828,0.27810970922304495,0.27372838712699937,0.26868464582453627,0.26293867671001192,0.25643743660678042,0.24910900926482701,0.24085346620573847,0.2315272127852733,0.22091418312473543,0.20866749631688788,0.19417415633571677,0.17616868612422187,0.1511191053902238,0.082075782123508217
66540,0.29180369368184655,0.29152517536603589,0.29068839834949006,0.28928963263867158,0.28732244275595459,0.28477733671361655,0.28164122476285092,0.27789662699335976,0.27352053183443259,0.26848274737808797,0.26274348481127813,0.25624972925580564,0.24892960533672898,0.24068324447667375,0.23136714163889216,0.22076536904400246,0.20853126832514085,0.19405222889546064,0.17606351459463948,0.1510348256546569,0.082057657659493619
66600,0.29157423744717281,0.29129606043265688,0.29046030766775732,0.28906325025289242,0.2870984547078862,0.28455643222646332,0.28142409785908745,0.27768397874783823,0.27331307353837503,0.26828120500382063,0.26254860534743835,0.25606228977655776,0.24875042617360824,0.24051320878650334,0.23120722547500172,0.22061668987824601,0.20839516909997591,0.19393043951063438,0.17595849985293574,0.15095082421228975,0.082058149684644116
66660,0.29134529235037171,0.2910674542447263,0.2902327186127861,0.28883735783069159,0.28687494073813413,0.2843359822007776,0.28120740276234696,0.27747173755675936,0.27310599667990187,0.26808001917417451,0.26235406028191288,0.25587516786959441,0.2485715563743208,0.240343487138551,0.23104764648606269,0.22046839672409344,0.20825953973857142,0.1938092495207866,0.17585427146837823,0.15086802897921228,0.081979916123021607
66720,0.29111682570289965,0.29083932511712979,0.29000560260938918,0.28861193231620741,0.28665188623756599,0.28411598415328504,0.28099115380072731,0.27725994051731567,0.27289936859643277,0.26787929658439114,0.26216000629608083,0.25568858166590802,0.24839328619362777,0.24017444866977253,0.23088885024786396,0.22032099184195936,0.20812489060537287,0.19368908506753271,0.17575102327168715,0.15078620052841454,0.081890566332726192
66780,0.29088884546883204,0.29061168313403934,0.28977897608245656,0.28838700059906758,0.28642933239513757,0.28389649672623529,0.28077542886916401,0.27704868419156958,0.27269330012363924,0.2676791523728792,0.26196654535971486,0.25550259333376768,0.24821560151704267,0.24000595798813537,0.23073053129280457,0.22017395668987197,0.20799046875928962,0.19356898281677382,0.17564768818536328,0.15070435530293347,0.081766029035859417
66840,0.29066139543456015,0.29038457213821528,0.28955288278030278,0.28816260541794231,0.2862073188459886,0.28367755293227143,0.28056024944503771,0.27683797265798221,0.2724877721175909,0.26747954002358887,0.26177360336606714,0.25531710754589193,0.24803840128797974,0.23983793442949819,0.23057266531402226,0.22002736447814611,0.20785648115879321,0.1934492986538599,0.17554474659004932,0.15062289312847466,0.081674792001185617
66900,0.29043450233282764,0.29015801797862373,0.2893273459745771,0.28793876599879198,0.28598585968023321,0.28345916114620096,0.28034561817732473,0.27662780329466852,0.2722827772292376,0.26728044733340262,0.26158116125870462,0.25513209293186773,0.24786163116775048,0.2396702834593849,0.23041509352324457,0.21988096313908922,0.20772255364313921,0.19332951823322633,0.17544155322607111,0.1505409942062361,0.081626054843279477
66960,0.29020817602833243,0.28993202972278787,0.28910237228187324,0.28771548467301944,0.28576495080592673,0.28324130829851607,0.28013150998273656,0.27641813552877043,0.2720782557221863,0.26708179208379423,0.26138911235966855,0.2549474192374121,0.24768514316703188,0.23950285277919936,0.23025768329291962,0.21973467721948622,0.20758872152622751,0.19320985956015524,0.17533859486445849,0.15045944729371954,0.081448293811467037
67020,0.28998240054522506,0.28970659046349523,0.28887794211107948,0.28749273776569495,0.2855445637236943,0.28302396139079516,0.27991788928493783,0.27620893537587871,0.27187418236253674,0.26688356867494972,0.26119748587744135,0.25476317007529753,0.24750909864223197,0.23933590659977319,0.23010082474262483,0.21958903750334716,0.20745565375076816,0.19309109839247046,0.17523667123470438,0.15037893639674679,0.08135349995282555
67080,0.28975715871863661,0.28948168412552749,0.28865404282026286,0.28727051887894928,0.28532470177902103,0.28280713777335403,0.27970479230790218,0.27600026293237107,0.27167064534934954,0.26668589546752569,0.26100642827608023,0.25457951139648194,0.24733366509804233,0.23916958400296376,0.22994458435852164,0.21944397868723148,0.20732308055845172,0.19297267905732821,0.17513485167805468,0.15029808441076506,0.081378379541250032
67140,0.28953246964186918,0.2892573308969858,0.28843069768070906,0.28704885573002636,0.28510539738715895,0.28259087313222653,0.27949225425509094,0.27579214616084641,0.27146765503267251,0.26648875084939022,0.26081586779166716,0.25439630024779647,0.24715860679347049,0.23900353838524716,0.22978849651959185,0.21929892705721618,0.20719036236900606,0.19285398398172693,0.17503268546384612,0.15021680033568865,0.081264266478799016
67200,0.28930834848382508,0.28903354452543223,0.2882079160607473,0.28682775004891098,0.28488664102868294,0.28237514291518945,0.27928023209175584,0.27558452134419498,0.2712651274345988,0.26629203541408808,0.26062570085847708,0.25421344847867777,0.2469838799066689,0.23883780771611765,0.22963272311859612,0.21915420687388909,0.20705800642338631,0.19273568435848751,0.17493091678561495,0.15013577850982568,0.081120150302922953
67260,0.28908477743325117,0.28881030664754542,0.28798567812905607,0.28660718016755921,0.28466840967679025,0.28215992423909114,0.27906870557233832,0.27537737400491386,0.27106305682275433,0.26609575370230698,0.2604359406061505,0.25403097091731652,0.24680948716577519,0.238672361383653,0.22947717339127308,0.21900964060955297,0.20692573312801782,0.19261741118823611,0.17482914930687965,0.15005483258362773,0.081013913942145757
67320,0.2888617372786812,0.28858759810148826,0.28776396483479849,0.28638712710030817,0.28445068421434294,0.28194519752656799,0.27885765434003273,0.27517068304363418,0.27086142238655025,0.26589988820407223,0.26024657911810306,0.253848880230165,0.24663547859247514,0.23850730932489808,0.22932204341338716,0.21886553484746804,0.20679397173490469,0.19249969928055927,0.17472795552930323,0.14997438884435679,0.081021526823172263
67380,0.28863921155198741,0.28836540293790114,0.28754276186997779,0.28616757954598304,0.28423345807109135,0.28173096305108764,0.27864708789535964,0.27496446949745484,0.27066025828693363,0.26570448607176089,0.26005767338011238,0.25366723563286719,0.2464619024702045,0.2383426700642152,0.22916729934057903,0.21872178201448506,0.20666253001004189,0.19238228490670761,0.1746270604873329,0.14989423827166892,0.080975232558834723
67440,0.28841720027131312,0.28814372167085972,0.2873220711729802,0.2859485416142899,0.28401673800782451,0.28151723041901688,0.27843701870226417,0.27475874880747192,0.27045958371115608,0.26550957248147294,0.25986925932652621,0.2534860921927547,0.24628884566368178,0.23817857882657786,0.22901314281738941,0.21857866418679844,0.20653177045715637,0.19226558164415722,0.17452685135883667,0.14981462300000306,0.080885967473119227
67500,0.28819571503891567,0.2879225665383256,0.28710190692365473,0.28573003082271514,0.28380054637067842,0.28130402830038098,0.27822748300077271,0.27455356528404845,0.27025944997209245,0.26531520191003916,0.25968138642687999,0.25330548010534459,0.24611629713243202,0.23801495286298902,0.22885938125829969,0.21843583674590036,0.20640115750696039,0.1921488396918816,0.17442637466328537,0.14973454421561563,0.080758614127241279
67560,0.2879747788989151,0.28770196033923662,0.28688229100917939,0.28551206695414644,0.2835848987836978,0.28109136494863229,0.27801847710264682,0.27434889733936241,0.27005981049409328,0.26512129524046368,0.25949393619379219,0.25312523719337726,0.24594405156004734,0.23785155192085383,0.22870575820742789,0.21829305873310825,0.20627051161778281,0.19203200057728165,0.17432576500723712,0.14965442197957268,0.080717523278304185
67620,0.287754389947458,0.28748189975914612,0.28666321591951155,0.28529463565091406,0.28336977169040567,0.28087920583699844,0.27780995473643516,0.27414468774483292,0.26986060013587615,0.26492778549413387,0.25930684967959794,0.252945326815944,0.24577211358465392,0.2376884453342642,0.22855243451822321,0.21815061064296037,0.20614025887591753,0.19191565486263881,0.17422578636312194,0.1495751274136061,0.080661856703496362
67680,0.28753452361963444,0.28726236021997409,0.28644465722283713,0.28507771334008208,0.28315514399473751,0.28066753518754883,0.27760190975837545,0.27394094591770413,0.26966185136485149,0.264734736916799,0.25912023216681201,0.25276590386024789,0.24560069370969814,0.23752590004270563,0.22839972569150924,0.21800883554739375,0.20601073055805855,0.19180005877902823,0.17412653027261224,0.14949642568798707,0.080626292917433492
67740,0.28731517633343934,0.28704333959673578,0.28622661717244807,0.28486130956795791,0.282941035346578,0.280456385225338,0.27739438868327698,0.27373773298870818,0.26946363802158829,0.26454223091868628,0.25893416323860835,0.25258703163957019,0.24542981933056701,0.23736388369204892,0.22824751447951036,0.21786751027204579,0.20588158926935118,0.19168477781724322,0.1740275239650946,0.14941794660642566,0.080483627182192041
67800,0.28709637252815473,0.28682486271946711,0.28600912162815156,0.28464545145085518,0.28272747371295487,0.28024578360423835,0.27718741695816534,0.27353506982627518,0.26926597408850317,0.26435027322473292,0.25874864109812079,0.25240870500028362,0.2452594906850678,0.23720241570015707,0.22809585732999793,0.21772674689795504,0.20575301559698508,0.1915700582759283,0.17392904581843766,0.14933994262862393,0.080496412903266409
67860,0.28687813732714429,0.28660695462172431,0.28579219538120137,0.28443016346436611,0.2825144833006849,0.28003575443895995,0.27698101885213844,0.27333298098500874,0.26906888404438278,0.26415888675519211,0.25856368359845555,0.25223093006735503,0.24508969118411683,0.23704144056821574,0.22794463833215059,0.21758634363174528,0.20562469600476962,0.19145545541317086,0.1738305169037101,0.1492617181699574,0.080392434562908219
67920,0.28666049355445034,0.2863896377099594,0.28557585949758496,0.28421546414591059,0.28230207848427857,0.27982630568338868,0.27677519286497404,0.27313145161099067,0.26887233494101154,0.26396801509033024,0.2583792052805039,0.25205358731312688,0.24492026375087714,0.23688076295635982,0.22779362720397875,0.21744604369019285,0.2054963614595057,0.19134070813645068,0.17373171014773167,0.14918308936461849,0.080205568436762617
67980,0.28644344226415241,0.28617291179385185,0.28536011003577499,0.28400134325209997,0.28209024012792144,0.27961740672985541,0.27656989446035707,0.27293042108468296,0.2686762484712823,0.26377756149018855,0.25819509143985009,0.2518765461309036,0.24475106591547888,0.23672023491168365,0.22764267955648407,0.21730571824805273,0.20536791396192489,0.19122576821580359,0.17363265023875996,0.14910420071303007,0.080233253540710925
68040,0.28622695256217295,0.28595674488923334,0.28514491180528401,0.28378776046631216,0.28187892121104824,0.27940900278372971,0.27636506069707073,0.27272981885745318,0.26848054816229622,0.26358744662107347,0.25801126454117523,0.25169973719391342,0.24458204475969775,0.23655982976064693,0.22749180599417093,0.21716542660602217,0.20523947208117155,0.19111082155480244,0.17353359336757332,0.14902531868815977,0.080310329059890953
68100,0.28601097411277654,0.28574108642170931,0.28493021360753312,0.28357466385319158,0.28166806939523359,0.27920104204270274,0.27616064199097057,0.2725296000959313,0.26828519738685136,0.26339764647735148,0.25782771859072057,0.25152317890969123,0.24441325057022018,0.23639963847016907,0.22734114876727654,0.21702537553164511,0.20511132422926609,0.19099626084691385,0.17343506535997544,0.148947111737504,0.080086761823696104
68160,0.28579546080796192,0.2855258910472156,0.28471597248396724,0.28336201474338873,0.28145765267728451,0.27899350221374103,0.27595662966201756,0.27232977466930919,0.26809023065460447,0.2632082274524174,0.25764456000583441,0.25134702604345355,0.24424489349404044,0.2362399296788433,0.22719102993305915,0.21688592092039524,0.20498381738188856,0.19088234718607042,0.17333711503869612,0.1488693438111548,0.079957557456801442
68220,0.28558039789154571,0.28531114566257759,0.28450218026213159,0.28314981305674886,0.28124768193205923,0.27878640734670435,0.27575306194160054,0.27213039393102645,0.2678957081584285,0.26301924965562024,0.25746183373303816,0.25117128586529347,0.24407691270462722,0.23608053729809586,0.22704113809248935,0.21674657090708296,0.2048562618034189,0.1907682119624669,0.17323877396758314,0.14879115644140498,0.07998798737536017
68280,0.2853657951467809,0.28509685988268962,0.28428884583135661,0.28293806576122621,0.28103816002876042,0.27857975285602299,0.2755499222999776,0.27193142419345506,0.26770157402068373,0.26283063168582521,0.25727943338690817,0.25099583415883053,0.24390918293194055,0.23592136411456996,0.22689144708071074,0.21660742652683285,0.20472895077747366,0.19065440534773614,0.17314090085777512,0.14871360203016093,0.080021536631549331
68340,0.28515164285653061,0.28488302330570142,0.28407595688463,0.28272675788936447,0.28082906941396624,0.27837351993094062,0.27534719371666422,0.27173285543755482,0.26750783291359359,0.26264240310095488,0.25709742564370075,0.25082078780100764,0.24374188304802952,0.23576265823102835,0.22674227241381051,0.21646885418242209,0.20460226378433455,0.19054125372746977,0.17304366984380712,0.14863653645227826,0.07989895589844126
68400,0.28493793677722917,0.28466963272589246,0.28386351338736959,0.28251589485284501,0.28062042335379261,0.27816773207024453,0.27514491189818163,0.27153473652482407,0.26731454588808595,0.26245463316703177,0.25691587983582898,0.25064620290354661,0.24357503718892393,0.23560438849646265,0.22659350269352996,0.21633064134229807,0.20447587959413102,0.19042834624362959,0.17294664135095067,0.14855971922784586,0.079840793152225809
68460,0.28472469506264314,0.284456706627777,0.28365153469458615,0.28230549706524066,0.28041224297166367,0.27796241012394601,0.27494309584937421,0.27133708271052176,0.26712172273779677,0.2622673255132324,0.25673479478245353,0.2504720779650273,0.24340865186379346,0.23544658130388646,0.22644519744966596,0.21619289028738506,0.20434994037605933,0.19031583641696387,0.17284990662565214,0.14848308648963621,0.079656658081337234
68520,0.28451193650010326,0.2842442637058345,0.28344003922184874,0.28209558246528121,0.28020454547160756,0.27775757012200863,0.27474175955902358,0.27113990421549267,0.26692936665707595,0.26208047058779288,0.25655413888849471,0.25029834538747842,0.24324260422923344,0.23528903457266892,0.22629704925408817,0.21605516585306156,0.20422387473210799,0.19020303733735108,0.17275273596657714,0.14840596303127204,0.079647625074373563
68580,0.28429966995378253,0.28403231181001198,0.28322903167038826,0.28188615016984758,0.27999732151041729,0.27755319091630026,0.2745408664155255,0.27094314542659048,0.26673740043006533,0.26189396919372893,0.25637379460448229,0.2501248791013948,0.24307677807736022,0.23513167088801182,0.22614905987949513,0.21591759971948771,0.20409800101252096,0.19009050823761764,0.17265596996252824,0.14832939905386822,0.079599406143869872
68640,0.28408787479516751,0.28382082956862709,0.28301848861681822,0.28167717393973563,0.27979054220769495,0.27734924252137477,0.27434038865214494,0.2707467862769356,0.26654581954209522,0.26170784251007756,0.25619382068278684,0.24995178784080713,0.24291134301398118,0.2349747270820868,0.22600153117002814,0.2157805429942708,0.20397268466208601,0.18997856904683599,0.17255979286622206,0.14825327034837996,0.07954276086786452
68700,0.28387653558996467,0.28360980261106233,0.28280839894143139,0.28146864824372064,0.27958421011136392,0.27714573806631471,0.27414035215514465,0.27055086669038864,0.26635467753011344,0.2615221545521445,0.25601428469415005,0.24977913110421435,0.24274633374919427,0.23481819193913211,0.22585438278435577,0.21564382569266732,0.20384765596910565,0.18986686198800498,0.17246380366816641,0.14817727837085637,0.079380087699011878
68760,0.28366566071590166,0.28339923978187076,0.28259877277387602,0.28126058497890699,0.27937833884635987,0.27694269222503409,0.27394077132847855,0.27035539901503725,0.26616398283586462,0.26133690860072417,0.25583518498320251,0.24960690496511093,0.24258174992469392,0.23466207769629621,0.22570765038666263,0.21550751596527953,0.20372301632326492,0.18975550410704159,0.1723680819769699,0.14810140337576619,0.079318154010357439
68820,0.28345526175538216,0.28318915263218125,0.28238962156581271,0.28105299540676032,0.27917293933384729,0.27674011528926684,0.27374165525033034,0.27016038996354846,0.26597373766204124,0.26115209863077765,0.25565650133363382,0.24943506622469788,0.24241751359860933,0.23450625778600717,0.22556114535335833,0.21537135531071688,0.20359844370865562,0.18964414274820246,0.17227231906899287,0.14802550186952268,0.079255232140785725
68880,0.28324534457947331,0.28297954645755885,0.28218094884366701,0.28084587998008703,0.27896800752408418,0.27653799724104983,0.27354298667920146,0.26996581449748097,0.26578391003519081,0.26096768908804829,0.25547820175974828,0.24926359876699539,0.2422536430041701,0.23435080953023857,0.22541503338904353,0.21523562717026351,0.20347436040837136,0.18953333858189281,0.17217717412394903,0.14795018232659587,0.079255773440383523
68940,0.28303590425692171,0.28277041641883865,0.28197275017172008,0.280639235351059,0.27876354243024432,0.27633634146573516,0.27334477614907604,0.26977169366935444,0.26559453502914321,0.26078373187141318,0.25530035584561012,0.24909258716744154,0.24209022967191576,0.23419581644185145,0.22526936725484548,0.21510032375404964,0.20335066425166762,0.1894228631307984,0.1720822719574891,0.14787494331935491,0.079229793670620371
69000,0.28282694847932677,0.28256177074872524,0.28176503534059788,0.28043307367924425,0.27855955902037666,0.27613516561168971,0.27314704307728144,0.269578046768158,0.26540562878494794,0.26060023583293751,0.25512296010651792,0.24892201014222717,0.24192722943803405,0.2340412078417157,0.22512404878326286,0.21496532226307005,0.20322721529718282,0.1893125714330359,0.17198747737732259,0.14779972856854542,0.079098988515755711
69060,0.28261848876043805,0.28235362070332576,0.28155781478641834,0.28022740388545231,0.27835606381011746,0.27593447268282417,0.27294978566306533,0.26938486580143184,0.26521717579603399,0.26041717691756111,0.25494598147194708,0.24875182602645479,0.24176459369562892,0.23388693141031242,0.22497902707758194,0.21483058055370099,0.20310398985888803,0.18920247025449324,0.17189284145251438,0.14772470872134411,0.079076013090177491
69120,0.2824105269295123,0.2821459677021867,0.28135108872339148,0.28002222425910106,0.2781530525871671,0.27573425561913506,0.2727529940003085,0.26919213851446688,0.26502916263262144,0.26023454257711176,0.25476941143913673,0.24858203485704894,0.24160233704277087,0.23373302398951606,0.22483437059025416,0.21469620958019955,0.20298115333424308,0.1890927913750699,0.17179867457036921,0.14765027919208329,0.07887465229137583
69180,0.28220305965994513,0.28193880851967507,0.28114485429511571,0.2798175327807903,0.27795052497055212,0.27553451694640774,0.2725566753832952,0.26899987953291038,0.26484161458367622,0.26005237285990851,0.25459330954864934,0.24841272071858148,0.24144057288068871,0.233579631805648,0.22469025912858567,0.21456241862789474,0.20285893269045283,0.18898375636434656,0.17170515776982057,0.14757647925481376,0.078819603024873092
69240,0.28199609544118803,0.28173215241754856,0.28093912309913971,0.27961334499205015,0.2777485020881762,0.27533528498272009,0.27236086672291465,0.26880813528213088,0.26465458760919497,0.25987073180522896,0.25441774426910996,0.2482439498424483,0.24127935468494419,0.23342678050710738,0.22454667053278174,0.21442911308160315,0.20273713266522278,0.18887504010638745,0.17161181245896617,0.14750261953797658,0.07882559656111475
69300,0.28178966012653567,0.28152602552915262,0.28073392199493935,0.2794096885773536,0.27754701195445436,0.27513658672064539,0.27216559150962616,0.2686169218817952,0.26446808499106605,0.25968960269070535,0.25424267009657942,0.2480756379367578,0.24111854893677781,0.23327427781901777,0.22440334716300372,0.21429596901311648,0.20261537135192065,0.18876622490628434,0.17151822670583455,0.14742830398342824,0.078757245583747915
69360,0.28158377066701185,0.28132044376711213,0.2805292637049378,0.27920657070744509,0.2773460535294543,0.27493840994555502,0.2719708231935532,0.2684261953500639,0.26428204272635164,0.25950890005690774,0.2540679806770933,0.24790766131010689,0.24095802221532672,0.23312199320292837,0.22426017959907493,0.21416292197204648,0.20249365779182699,0.18865742460460405,0.17142464748980848,0.14735396875447579,0.078781468743672145
69420,0.28137841382690426,0.28111539284297948,0.28032513087197258,0.27900396921703546,0.27714559858615773,0.27474071984001952,0.27177652082917403,0.26823591034208061,0.26409641431480996,0.25932858117212804,0.25389364365237482,0.24774000599973545,0.24079778774661262,0.23296997548541609,0.2241172585216098,0.21403010609910678,0.20237216336304523,0.18854883011438461,0.17133124867671362,0.14727978609635334,0.0786320864466553
69480,0.2811735623642419,0.28091084553749163,0.28012149641970829,0.2788018575053498,0.27694562164567932,0.27454349304721182,0.27158266449089175,0.26804605183315999,0.26391119100522653,0.25914864448763203,0.25371966478959102,0.24757268411423727,0.24063786194967129,0.23281824293095096,0.22397460270787764,0.21389754336734199,0.20225092448058149,0.18844051828408104,0.17123819465532861,0.1472061273914739,0.078635204908744497
69540,0.2809691944019822,0.28070678035754715,0.27991834002989563,0.27860021729632262,0.27674610749456974,0.27434671870873745,0.27138924942184189,0.26785662363058749,0.26372638868989312,0.25896912294248081,0.25354610079012718,0.24740578461073964,0.2404783756815598,0.23266697729149358,0.22383244951972989,0.21376552101734062,0.20213025280746774,0.18833276710005217,0.1711456248667699,0.1471328282000019,0.078485584310032497
69600,0.28076530429260815,0.28050319261904899,0.27971565991251279,0.27839905161221962,0.27654706578287241,0.27415041459516715,0.27119630227336494,0.26766766063995256,0.26354204758895311,0.25879005565699059,0.25337297854482926,0.24723930532683228,0.2403192750793231,0.23251604612072349,0.22369056123372666,0.21363367806268443,0.20200966858669256,0.18822502458619883,0.17105303246487466,0.14705960250333225,0.078372592936109514
69660,0.28056190068465087,0.28030009081361446,0.27951346396797594,0.27819836699284739,0.27634850045473297,0.27395458037992404,0.27100381660370332,0.26747914890315982,0.26335814630486881,0.25861141682118077,0.25320027559659514,0.2470732414188663,0.24016059473045184,0.23236555214157303,0.22354914050514613,0.21350234345556013,0.20188963316401942,0.18811784813786978,0.17096096491512233,0.1469867458456981,0.078360631997129296
69720,0.28035898630886924,0.28009747780723177,0.27931175556045235,0.27799816792092336,0.27615041808684915,0.2737592260278463,0.27081180711626984,0.26729110866829575,0.26317470984512942,0.25843323227508824,0.25302800956572929,0.24690758598477511,0.24000227800732724,0.23221535473148053,0.22340792210228527,0.2133710876875215,0.20176952760096681,0.18801044024946484,0.17086852333404767,0.14691338719978955,0.078407853196423336
69780,0.2801565663809793,0.27989535833940582,0.27911053785646756,0.27779845447422941,0.27595281350866896,0.27356433819893,0.27062024869610718,0.26710349914507081,0.26299167838234316,0.25825542171775417,0.2528560821325978,0.24674223143891708,0.23984422556146157,0.23206539081102642,0.22326691781356758,0.21324004353033152,0.20164965168601853,0.18790330048987627,0.17077640516335743,0.14684034694105003,0.078257286376164012
69840,0.27995462542496652,0.2796937163358923,0.27890979311726249,0.27759920657868375,0.27575566430916471,0.27336989307963933,0.27042911821374438,0.26691630121391841,0.26280904122030091,0.25807798785961422,0.25268451396762381,0.24657721899275953,0.2396864977175292,0.23191573205956928,0.22312619438124714,0.21310924648249988,0.20152997338872639,0.18779628562070455,0.17068430772249871,0.14676719393000362,0.078159893184752791
69900,0.27975314664398271,0.27949253528398355,0.27870950566539726,0.27740040987564413,0.27555895776849809,0.27317587958378731,0.27023840565513912,0.26672950453542654,0.26262678518834426,0.25790091091974543,0.25251327372317733,0.24641250016330721,0.23952902397062187,0.23176628406011773,0.22298563819919071,0.21297858021440974,0.20141040858141021,0.18768940507393289,0.17059242807325234,0.14669449674164409,0.078015014730946575
69960,0.27955211384590362,0.27929179884384414,0.2785096587354321,0.27720204697144807,0.2753626758638722,0.27298227950200732,0.27004809391092477,0.26654309581971164,0.26244490574147444,0.2577242031165678,0.2523424023156825,0.24624816083780104,0.23937195527364072,0.23161728453830122,0.22284559224529096,0.21284849973843448,0.2012915064541583,0.18758324162923026,0.17050125726646606,0.14662238413909334,0.078092181883026898
70020,0.27935151876230058,0.27909149976879682,0.27831024822996825,0.27700411926762386,0.27516682811136634,0.2727891132204891,0.26985821674878274,0.26635712374949222,0.26226346587999411,0.25754793746334059,0.25217197288979487,0.24608425701528347,0.23921530468195989,0.23146866984313991,0.22270587799148039,0.21271867715736129,0.2011727730346185,0.18747715730242756,0.17041010434325077,0.1465502487501078,0.077989398203694063
70080,0.27915137587182298,0.27889165278096806,0.27811128944675551,0.27680664252324927,0.2749714299399777,0.27259639426213145,0.26966878352840096,0.26617159100660603,0.2620824596885008,0.25737209947108236,0.25200196614650311,0.24592077408926483,0.23905907918428751,0.23132049328495524,0.22256662554957102,0.2125893495493775,0.20105457060123497,0.18737162745416341,0.17031948970219984,0.14647850024345593,0.077821194371344271
70140,0.27895169767692418,0.27869227040215494,0.27791279503468225,0.27660962981999365,0.27477649546213612,0.27240413867581542,0.26947981331369542,0.26598652053886579,0.26190191391789502,0.25719671747753603,0.25183240601457507,0.24575771983916728,0.23890325100871845,0.23117266327263267,0.22242764286337266,0.21246018278779344,0.20093638407368769,0.18726593314844789,0.17022850150983079,0.1464061747288091,0.07774595623791411
70200,0.27875249750910758,0.2784933655178542,0.27771477640030173,0.27641308963040839,0.27458202806585302,0.27221234167775671,0.26929128896653221,0.26580187758178964,0.26172177009695324,0.25702170309896671,0.2516631690678563,0.24559493352716982,0.23874762503029248,0.23102496110940468,0.22228870906518997,0.2123309879572613,0.20081810418481325,0.18716010477274031,0.17013737682475646,0.14633376753598448,0.077760473463088148
70260,0.27855376240909441,0.27829492388357424,0.27751721550275038,0.2762169978056796,0.27438799558545418,0.27202096187798736,0.26910315977973226,0.26561760365634635,0.26154196575880706,0.25684699650686243,0.25149420807084011,0.24543239399145231,0.23859222285594217,0.23087747000134928,0.2221499878072174,0.21220202460836121,0.20070009354652565,0.18705460030171395,0.17004663893197855,0.14626175077699108,0.077747819498631424
70320,0.27835546093223046,0.27809691415928534,0.27732008145929427,0.27602132469154683,0.27419437102271083,0.27182997718830076,0.26891541172067102,0.26543369674124195,0.26136251539208877,0.25667263326309192,0.25132558360599022,0.24527018934745926,0.23843716039702645,0.23073033109600694,0.22201164008633303,0.21207346632227933,0.20058253144729227,0.18694960194991156,0.16995647946151593,0.14619036593593404,0.077676651372133768
70380,0.27815757761264454,0.27789932191035388,0.27712336294940831,0.27582606422074091,0.27400115578167633,0.27163939878611892,0.2687280681141368,0.26525019472867456,0.26118347388187491,0.25649868760348621,0.2511573913908936,0.24510843833920776,0.23828257962628763,0.23058370701265252,0.22187384130569646,0.21194548419831491,0.20046555264109783,0.18684515348275113,0.1698667636477468,0.14611924034190726,0.077502335901524763
70440,0.27796012511524232,0.27770216085749827,0.27692707679040679,0.27563123811679302,0.2738083778535057,0.27144926152997084,0.26854117007527806,0.26506714255399438,0.26100488493278151,0.25632519341561427,0.25098964244856131,0.2449471109415548,0.23812838615260745,0.2304374118380958,0.22173628641478824,0.21181763231561654,0.20034856460027861,0.18674054043424401,0.16977672905528318,0.14604774658900843,0.077402679589400031
70500,0.27776312562485572,0.27750545256030068,0.27673124250334047,0.27543686198217388,0.27361604634041065,0.2712595646322718,0.26835470282701801,0.26488450703042438,0.26082669297638922,0.2561520704325822,0.25082223278459365,0.24478608561093276,0.23797445415121399,0.23029133711610986,0.22159891427253448,0.21168993265893851,0.20023170828622533,0.18663604844889761,0.16968680891129606,0.14597638250119693,0.077485923201610962
70560,0.2775665752077407,0.27730919211489319,0.27653585237393052,0.27524292375749998,0.27342414382663249,0.27107028505534914,0.26816863838759225,0.26470225697241173,0.26064886639160756,0.25597929012211518,0.25065514065888866,0.24462535038238803,0.23782078254832234,0.23014549072345253,0.2214617358270044,0.21156238933700786,0.20011496827268851,0.18653163024279534,0.16959692041044092,0.14590496817092818,0.077513441142338158
