time_s,radius_m,radius_cm
1.457400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.458000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.458600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.459200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.459800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.460400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.461000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.461600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.462200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.462800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.463400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.464000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.464600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.465200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.465800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.466400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.467000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.467600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.468200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.468800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.469400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.470000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.470600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.471200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.471800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.472400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.473000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.473600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.474200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.474800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.475400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.476000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.476600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.477200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.477800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.478400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.479000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.479600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.480200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.480800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.481400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.482000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.482600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.483200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.483800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.484400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.485000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.485600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.486200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.486800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.487400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.488000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.488600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.489200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.489800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.490400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.491000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.491600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.492200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.492800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.493400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.494000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.494600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.495200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.495800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.496400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.497000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.497600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.498200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.498800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.499400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.500000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.500600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.501200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.501800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.502400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.503000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.503600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.504200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.504800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.505400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.506000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.506600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.507200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.507800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.508400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.509000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.509600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.510200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.510800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.511400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.512000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.512600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.513200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.513800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.514400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.515000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.515600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.516200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.516800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.517400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.518000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.518600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.519200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.519800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.520400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.521000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.521600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.522200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.522800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.523400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.524000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.524600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.525200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.525800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.526400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.527000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.527600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.528200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.528800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.529400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.530000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.530600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.531200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.531800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.532400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.533000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.533600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.534200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.534800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.535400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.536000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.536600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.537200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.537800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.538400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.539000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.539600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.540200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.540800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.541400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.542000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.542600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.543200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.543800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.544400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.545000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.545600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.546200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.546800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.547400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.548000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.548600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.549200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.549800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.550400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.551000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.551600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.552200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.552800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.553400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.554000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.554600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.555200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.555800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.556400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.557000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.557600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.558200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.558800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.559400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.560000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.560600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.561200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.561800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.562400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.563000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.563600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.564200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.564800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.565400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.566000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.566600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.567200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.567800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.568400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.569000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.569600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.570200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.570800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.571400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.572000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.572600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.573200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.573800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.574400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.575000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.575600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.576200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.576800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.577400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.578000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.578600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.579200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.579800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.580400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.581000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.581600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.582200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.582800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.583400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.584000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.584600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.585200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.585800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.586400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.587000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.587600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.588200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.588800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.589400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.590000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.590600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.591200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.591800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.592400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.593000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.593600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.594200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.594800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.595400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.596000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.596600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.597200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.597800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.598400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.599000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.599600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.600200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.600800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.601400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.602000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.602600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.603200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.603800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.604400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.605000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.605600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.606200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.606800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.607400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.608000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.608600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.609200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.609800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.610400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.611000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.611600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.612200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.612800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.613400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.614000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.614600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.615200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.615800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.616400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.617000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.617600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.618200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.618800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.619400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.620000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.620600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.621200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.621800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.622400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.623000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.623600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.624200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.624800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.625400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.626000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.626600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.627200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.627800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.628400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.629000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.629600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.630200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.630800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.631400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.632000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.632600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.633200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.633800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.634400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.635000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.635600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.636200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.636800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.637400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.638000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.638600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.639200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.639800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.640400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.641000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.641600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.642200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.642800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.643400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.644000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.644600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.645200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.645800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.646400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.647000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.647600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.648200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.648800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.649400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.650000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.650600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.651200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.651800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.652400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.653000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.653600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.654200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.654800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.655400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.656000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.656600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.657200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.657800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.658400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.659000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.659600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.660200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.660800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.661400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.662000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.662600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.663200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.663800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.664400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.665000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.665600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.666200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.666800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.667400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.668000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.668600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.669200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.669800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.670400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.671000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.671600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.672200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.672800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.673400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.674000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.674600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.675200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.675800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.676400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.677000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.677600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.678200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.678800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.679400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.680000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.680600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.681200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.681800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.682400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.683000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.683600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.684200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.684800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.685400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.686000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.686600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.687200000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.687800000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.688400000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.689000000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
1.689600000000000000e+05,1.200000000000000025e-02,1.199999999999999956e+00
